timestamp_ns,valid_count,utilization_pct,is_allocate
21597.0,148,28.91,1
21602.0,149,29.10,1
21607.0,150,29.30,1
21612.0,151,29.49,1
21617.0,152,29.69,1
21627.0,151,29.49,0
21627.0,150,29.30,0
21627.0,149,29.10,0
21627.0,148,28.91,0
21627.0,147,28.71,0
21627.0,146,28.52,0
21627.0,145,28.32,0
21627.0,144,28.12,0
21646.0,145,28.32,1
21651.0,146,28.52,1
21656.0,147,28.71,1
21661.0,148,28.91,1
21666.0,149,29.10,1
21671.0,150,29.30,1
21676.0,151,29.49,1
21678.0,152,29.69,1
21681.0,153,29.88,1
21683.0,154,30.08,1
21688.0,155,30.27,1
21691.0,154,30.08,0
21691.0,153,29.88,0
21691.0,152,29.69,0
21691.0,151,29.49,0
21691.0,150,29.30,0
21691.0,149,29.10,0
21691.0,148,28.91,0
21691.0,147,28.71,0
21693.0,148,28.91,1
21703.0,149,29.10,1
21708.0,150,29.30,1
21710.0,151,29.49,1
21713.0,152,29.69,1
21715.0,153,29.88,1
21718.0,154,30.08,1
21720.0,155,30.27,1
21723.0,154,30.08,0
21723.0,153,29.88,0
21723.0,152,29.69,0
21723.0,151,29.49,0
21723.0,150,29.30,0
21723.0,149,29.10,0
21723.0,148,28.91,0
21723.0,147,28.71,0
21725.0,148,28.91,1
21735.0,149,29.10,1
21740.0,150,29.30,1
21742.0,151,29.49,1
21745.0,152,29.69,1
21747.0,153,29.88,1
21750.0,154,30.08,1
21752.0,155,30.27,1
21757.0,156,30.47,1
21762.0,157,30.66,1
21767.0,158,30.86,1
21772.0,159,31.05,1
21777.0,160,31.25,1
21789.5,159,31.05,0
21789.5,158,30.86,0
21789.5,157,30.66,0
21789.5,156,30.47,0
21789.5,155,30.27,0
21789.5,154,30.08,0
21789.5,153,29.88,0
21789.5,152,29.69,0
21792.5,151,29.49,0
21792.5,150,29.30,0
21792.5,149,29.10,0
21792.5,148,28.91,0
21792.5,147,28.71,0
21792.5,146,28.52,0
21792.5,145,28.32,0
21792.5,144,28.12,0
21806.0,145,28.32,1
21811.0,146,28.52,1
21816.0,147,28.71,1
21819.0,146,28.52,0
21819.0,145,28.32,0
21819.0,144,28.12,0
21819.0,143,27.93,0
21819.0,142,27.73,0
21819.0,141,27.54,0
21819.0,140,27.34,0
21819.0,139,27.15,0
21821.0,140,27.34,1
21831.0,141,27.54,1
21836.0,142,27.73,1
21838.0,143,27.93,1
21841.0,144,28.12,1
21843.0,145,28.32,1
21846.0,146,28.52,1
21848.0,147,28.71,1
21853.0,148,28.91,1
21858.0,149,29.10,1
21863.0,150,29.30,1
21868.0,151,29.49,1
21873.0,152,29.69,1
21883.0,151,29.49,0
21883.0,150,29.30,0
21883.0,149,29.10,0
21883.0,148,28.91,0
21883.0,147,28.71,0
21883.0,146,28.52,0
21883.0,145,28.32,0
21883.0,144,28.12,0
21903.0,145,28.32,1
21908.0,146,28.52,1
21913.0,147,28.71,1
21918.0,148,28.91,1
21923.0,149,29.10,1
21928.0,150,29.30,1
21933.0,151,29.49,1
21934.0,152,29.69,1
21938.0,153,29.88,1
21939.0,154,30.08,1
21944.0,155,30.27,1
21948.0,154,30.08,0
21948.0,153,29.88,0
21948.0,152,29.69,0
21948.0,151,29.49,0
21948.0,150,29.30,0
21948.0,149,29.10,0
21948.0,148,28.91,0
21948.0,147,28.71,0
21949.0,148,28.91,1
21959.0,149,29.10,1
21964.0,150,29.30,1
21969.0,151,29.49,1
21974.0,152,29.69,1
21988.0,151,29.49,0
21988.0,150,29.30,0
21988.0,149,29.10,0
21988.0,148,28.91,0
21988.0,147,28.71,0
21988.0,146,28.52,0
21988.0,145,28.32,0
21988.0,144,28.12,0
21998.0,145,28.32,1
22003.0,146,28.52,1
22008.0,147,28.71,1
22011.0,146,28.52,0
22011.0,145,28.32,0
22011.0,144,28.12,0
22011.0,143,27.93,0
22011.0,142,27.73,0
22011.0,141,27.54,0
22011.0,140,27.34,0
22011.0,139,27.15,0
22013.0,140,27.34,1
22023.0,141,27.54,1
22028.0,142,27.73,1
22030.0,143,27.93,1
22033.0,144,28.12,1
22035.0,145,28.32,1
22038.0,146,28.52,1
22040.0,147,28.71,1
22043.0,146,28.52,0
22043.0,145,28.32,0
22043.0,144,28.12,0
22043.0,143,27.93,0
22043.0,142,27.73,0
22043.0,141,27.54,0
22043.0,140,27.34,0
22043.0,139,27.15,0
22045.0,140,27.34,1
22055.0,141,27.54,1
22060.0,142,27.73,1
22062.0,143,27.93,1
22065.0,144,28.12,1
22067.0,145,28.32,1
22070.0,146,28.52,1
22072.0,147,28.71,1
22075.0,146,28.52,0
22075.0,145,28.32,0
22075.0,144,28.12,0
22075.0,143,27.93,0
22075.0,142,27.73,0
22075.0,141,27.54,0
22075.0,140,27.34,0
22075.0,139,27.15,0
22077.0,140,27.34,1
22087.0,141,27.54,1
22092.0,142,27.73,1
22097.0,143,27.93,1
22102.0,144,28.12,1
22107.0,145,28.32,1
22112.0,146,28.52,1
22117.0,147,28.71,1
22122.0,148,28.91,1
22126.0,149,29.10,1
22127.0,148,28.91,0
22127.0,147,28.71,0
22127.0,146,28.52,0
22127.0,145,28.32,0
22127.0,144,28.12,0
22127.0,143,27.93,0
22127.0,142,27.73,0
22127.0,141,27.54,0
22131.0,142,27.73,1
22132.0,143,27.93,1
22136.0,144,28.12,1
22137.0,145,28.32,1
22139.0,144,28.12,0
22139.0,143,27.93,0
22139.0,142,27.73,0
22139.0,141,27.54,0
22139.0,140,27.34,0
22139.0,139,27.15,0
22139.0,138,26.95,0
22139.0,137,26.76,0
22141.0,138,26.95,1
22142.0,139,27.15,1
22147.0,140,27.34,1
22151.0,141,27.54,1
22156.0,142,27.73,1
22158.0,143,27.93,1
22161.0,144,28.12,1
22163.0,145,28.32,1
22166.0,146,28.52,1
22168.0,147,28.71,1
22173.0,148,28.91,1
22176.0,147,28.71,0
22176.0,146,28.52,0
22176.0,145,28.32,0
22176.0,144,28.12,0
22176.0,143,27.93,0
22176.0,142,27.73,0
22176.0,141,27.54,0
22176.0,140,27.34,0
22183.0,141,27.54,1
22188.0,142,27.73,1
22193.0,143,27.93,1
22198.0,144,28.12,1
22222.0,145,28.32,1
22227.0,146,28.52,1
22232.0,147,28.71,1
22237.0,148,28.91,1
22242.0,149,29.10,1
22247.0,150,29.30,1
22252.0,151,29.49,1
22254.0,152,29.69,1
22257.0,153,29.88,1
22259.0,154,30.08,1
22264.0,155,30.27,1
22269.0,156,30.47,1
22274.0,155,30.27,0
22274.0,154,30.08,0
22274.0,153,29.88,0
22274.0,152,29.69,0
22274.0,151,29.49,0
22274.0,150,29.30,0
22274.0,149,29.10,0
22274.0,148,28.91,0
22279.0,149,29.10,1
22284.0,150,29.30,1
22286.0,151,29.49,1
22289.0,152,29.69,1
22291.0,153,29.88,1
22294.0,154,30.08,1
22296.0,155,30.27,1
22301.0,156,30.47,1
22306.0,155,30.27,0
22306.0,154,30.08,0
22306.0,153,29.88,0
22306.0,152,29.69,0
22306.0,151,29.49,0
22306.0,150,29.30,0
22306.0,149,29.10,0
22306.0,148,28.91,0
22311.0,149,29.10,1
22316.0,150,29.30,1
22318.0,151,29.49,1
22321.0,152,29.69,1
22323.0,153,29.88,1
22326.0,154,30.08,1
22328.0,155,30.27,1
22333.0,156,30.47,1
22338.0,157,30.66,1
22343.0,158,30.86,1
22348.0,159,31.05,1
22349.5,158,30.86,0
22349.5,157,30.66,0
22349.5,156,30.47,0
22349.5,155,30.27,0
22349.5,154,30.08,0
22349.5,153,29.88,0
22349.5,152,29.69,0
22349.5,151,29.49,0
22353.0,152,29.69,1
22356.5,153,29.88,1
22361.5,154,30.08,1
22366.5,155,30.27,1
22371.5,156,30.47,1
22376.5,157,30.66,1
22381.5,158,30.86,1
22386.5,159,31.05,1
22391.5,160,31.25,1
22427.0,159,31.05,0
22427.0,158,30.86,0
22427.0,157,30.66,0
22427.0,156,30.47,0
22427.0,155,30.27,0
22427.0,154,30.08,0
22427.0,153,29.88,0
22427.0,152,29.69,0
22478.0,153,29.88,1
22483.0,154,30.08,1
22488.0,155,30.27,1
22491.0,154,30.08,0
22491.0,153,29.88,0
22491.0,152,29.69,0
22491.0,151,29.49,0
22491.0,150,29.30,0
22491.0,149,29.10,0
22491.0,148,28.91,0
22491.0,147,28.71,0
22493.0,148,28.91,1
22503.0,149,29.10,1
22508.0,150,29.30,1
22510.0,151,29.49,1
22513.0,152,29.69,1
22515.0,153,29.88,1
22518.0,154,30.08,1
22520.0,155,30.27,1
22523.0,154,30.08,0
22523.0,153,29.88,0
22523.0,152,29.69,0
22523.0,151,29.49,0
22523.0,150,29.30,0
22523.0,149,29.10,0
22523.0,148,28.91,0
22523.0,147,28.71,0
22525.0,148,28.91,1
22535.0,149,29.10,1
22540.0,150,29.30,1
22542.0,151,29.49,1
22545.0,152,29.69,1
22547.0,153,29.88,1
22550.0,154,30.08,1
22552.0,155,30.27,1
22555.5,154,30.08,0
22555.5,153,29.88,0
22555.5,152,29.69,0
22555.5,151,29.49,0
22555.5,150,29.30,0
22555.5,149,29.10,0
22555.5,148,28.91,0
22555.5,147,28.71,0
22557.0,148,28.91,1
22567.0,149,29.10,1
22572.0,150,29.30,1
22574.0,151,29.49,1
22577.0,152,29.69,1
22579.0,153,29.88,1
22582.0,154,30.08,1
22584.0,155,30.27,1
22587.0,154,30.08,0
22587.0,153,29.88,0
22587.0,152,29.69,0
22587.0,151,29.49,0
22587.0,150,29.30,0
22587.0,149,29.10,0
22587.0,148,28.91,0
22587.0,147,28.71,0
22589.0,148,28.91,1
22599.0,149,29.10,1
22604.0,150,29.30,1
22606.0,151,29.49,1
22609.0,152,29.69,1
22611.0,153,29.88,1
22614.0,154,30.08,1
22616.0,155,30.27,1
22621.0,156,30.47,1
22626.0,157,30.66,1
22631.0,158,30.86,1
22636.0,159,31.05,1
22638.0,160,31.25,1
22641.0,161,31.45,1
22643.0,162,31.64,1
22648.0,163,31.84,1
22651.0,162,31.64,0
22651.0,161,31.45,0
22651.0,160,31.25,0
22651.0,159,31.05,0
22651.0,158,30.86,0
22651.0,157,30.66,0
22651.0,156,30.47,0
22651.0,155,30.27,0
22653.0,156,30.47,1
22663.0,157,30.66,1
22668.0,158,30.86,1
22673.0,159,31.05,1
22678.0,160,31.25,1
22683.0,161,31.45,1
22683.0,160,31.25,0
22683.0,159,31.05,0
22683.0,158,30.86,0
22683.0,157,30.66,0
22683.0,156,30.47,0
22683.0,155,30.27,0
22683.0,154,30.08,0
22683.0,153,29.88,0
22688.0,154,30.08,1
22693.0,155,30.27,1
22698.0,156,30.47,1
22702.0,157,30.66,1
22707.0,158,30.86,1
22708.0,159,31.05,1
22712.0,160,31.25,1
22713.0,161,31.45,1
22717.0,162,31.64,1
22718.0,163,31.84,1
22722.0,164,32.03,1
22723.0,165,32.23,1
22727.0,166,32.42,1
22732.0,167,32.62,1
22737.0,168,32.81,1
22742.0,169,33.01,1
22747.0,170,33.20,1
22752.0,171,33.40,1
22757.0,172,33.59,1
22762.0,173,33.79,1
22766.5,174,33.98,1
22767.0,173,33.79,0
22767.0,172,33.59,0
22767.0,171,33.40,0
22767.0,170,33.20,0
22767.0,169,33.01,0
22767.0,168,32.81,0
22767.0,167,32.62,0
22767.0,166,32.42,0
22771.5,167,32.62,1
22772.0,168,32.81,1
22776.5,169,33.01,1
22777.0,170,33.20,1
22779.0,169,33.01,0
22779.0,168,32.81,0
22779.0,167,32.62,0
22779.0,166,32.42,0
22779.0,165,32.23,0
22779.0,164,32.03,0
22779.0,163,31.84,0
22779.0,162,31.64,0
22781.5,163,31.84,1
22782.0,164,32.03,1
22791.5,165,32.23,1
22796.5,166,32.42,1
22798.0,167,32.62,1
22801.5,168,32.81,1
22803.0,169,33.01,1
22806.5,170,33.20,1
22808.0,171,33.40,1
22813.0,172,33.59,1
22818.0,173,33.79,1
22823.0,174,33.98,1
22828.0,175,34.18,1
22830.0,176,34.38,1
22833.0,177,34.57,1
22835.0,178,34.77,1
22840.0,179,34.96,1
22843.0,178,34.77,0
22843.0,177,34.57,0
22843.0,176,34.38,0
22843.0,175,34.18,0
22843.0,174,33.98,0
22843.0,173,33.79,0
22843.0,172,33.59,0
22843.0,171,33.40,0
22845.0,172,33.59,1
22855.0,173,33.79,1
22860.0,174,33.98,1
22862.0,175,34.18,1
22865.0,176,34.38,1
22867.0,177,34.57,1
22870.0,178,34.77,1
22872.0,179,34.96,1
22877.0,180,35.16,1
22880.0,179,34.96,0
22880.0,178,34.77,0
22880.0,177,34.57,0
22880.0,176,34.38,0
22880.0,175,34.18,0
22880.0,174,33.98,0
22880.0,173,33.79,0
22880.0,172,33.59,0
22887.0,173,33.79,1
22892.0,174,33.98,1
22897.0,175,34.18,1
22902.0,176,34.38,1
22907.0,175,34.18,0
22907.0,174,33.98,0
22907.0,173,33.79,0
22907.0,172,33.59,0
22907.0,171,33.40,0
22907.0,170,33.20,0
22907.0,169,33.01,0
22907.0,168,32.81,0
22927.0,169,33.01,1
22932.0,170,33.20,1
22937.0,171,33.40,1
22942.0,172,33.59,1
22947.0,173,33.79,1
22952.0,174,33.98,1
22955.0,173,33.79,0
22955.0,172,33.59,0
22955.0,171,33.40,0
22955.0,170,33.20,0
22955.0,169,33.01,0
22955.0,168,32.81,0
22955.0,167,32.62,0
22955.0,166,32.42,0
22957.0,167,32.62,1
22962.0,168,32.81,1
22971.0,167,32.62,0
22971.0,166,32.42,0
22971.0,165,32.23,0
22971.0,164,32.03,0
22971.0,163,31.84,0
22971.0,162,31.64,0
22971.0,161,31.45,0
22971.0,160,31.25,0
22990.0,161,31.45,1
22995.0,162,31.64,1
23000.0,163,31.84,1
23005.0,164,32.03,1
23010.0,163,31.84,0
23010.0,162,31.64,0
23010.0,161,31.45,0
23010.0,160,31.25,0
23010.0,159,31.05,0
23010.0,158,30.86,0
23010.0,157,30.66,0
23010.0,156,30.47,0
23015.0,157,30.66,1
23020.0,158,30.86,1
23022.0,159,31.05,1
23025.0,160,31.25,1
23027.0,161,31.45,1
23030.0,162,31.64,1
23032.0,163,31.84,1
23037.0,164,32.03,1
23042.0,165,32.23,1
23047.0,166,32.42,1
23052.0,167,32.62,1
23057.0,168,32.81,1
23067.0,167,32.62,0
23067.0,166,32.42,0
23067.0,165,32.23,0
23067.0,164,32.03,0
23067.0,163,31.84,0
23067.0,162,31.64,0
23067.0,161,31.45,0
23067.0,160,31.25,0
23086.0,161,31.45,1
23091.0,162,31.64,1
23096.0,163,31.84,1
23101.0,164,32.03,1
23106.0,163,31.84,0
23106.0,162,31.64,0
23106.0,161,31.45,0
23106.0,160,31.25,0
23106.0,159,31.05,0
23106.0,158,30.86,0
23106.0,157,30.66,0
23106.0,156,30.47,0
23111.0,157,30.66,1
23116.0,158,30.86,1
23118.0,159,31.05,1
23121.0,160,31.25,1
23123.0,161,31.45,1
23126.0,162,31.64,1
23128.0,163,31.84,1
23131.0,162,31.64,0
23131.0,161,31.45,0
23131.0,160,31.25,0
23131.0,159,31.05,0
23131.0,158,30.86,0
23131.0,157,30.66,0
23131.0,156,30.47,0
23131.0,155,30.27,0
23133.0,156,30.47,1
23143.0,157,30.66,1
23148.0,158,30.86,1
23153.0,159,31.05,1
23158.0,160,31.25,1
23163.0,159,31.05,0
23163.0,158,30.86,0
23163.0,157,30.66,0
23163.0,156,30.47,0
23163.0,155,30.27,0
23163.0,154,30.08,0
23163.0,153,29.88,0
23163.0,152,29.69,0
23202.0,151,29.49,0
23202.0,150,29.30,0
23202.0,149,29.10,0
23202.0,148,28.91,0
23202.0,147,28.71,0
23202.0,146,28.52,0
23202.0,145,28.32,0
23202.0,144,28.12,0
23217.0,145,28.32,1
23222.0,146,28.52,1
23227.0,147,28.71,1
23232.0,148,28.91,1
23237.0,149,29.10,1
23242.0,150,29.30,1
23246.0,151,29.49,1
23247.0,152,29.69,1
23251.0,153,29.88,1
23252.0,154,30.08,1
23256.0,155,30.27,1
23261.0,156,30.47,1
23266.0,157,30.66,1
23271.0,158,30.86,1
23276.0,159,31.05,1
23281.0,160,31.25,1
23286.0,161,31.45,1
23291.0,162,31.64,1
23296.0,163,31.84,1
23301.0,164,32.03,1
23306.0,165,32.23,1
23310.0,166,32.42,1
23311.0,167,32.62,1
23315.0,168,32.81,1
23316.0,169,33.01,1
23320.0,170,33.20,1
23321.0,171,33.40,1
23325.0,172,33.59,1
23330.0,171,33.40,0
23330.0,170,33.20,0
23330.0,169,33.01,0
23330.0,168,32.81,0
23330.0,167,32.62,0
23330.0,166,32.42,0
23330.0,165,32.23,0
23330.0,164,32.03,0
23335.0,165,32.23,1
23340.0,166,32.42,1
23342.0,167,32.62,1
23345.0,168,32.81,1
23347.0,169,33.01,1
23350.0,170,33.20,1
23352.0,171,33.40,1
23357.0,172,33.59,1
23362.0,171,33.40,0
23362.0,170,33.20,0
23362.0,169,33.01,0
23362.0,168,32.81,0
23362.0,167,32.62,0
23362.0,166,32.42,0
23362.0,165,32.23,0
23362.0,164,32.03,0
23367.0,165,32.23,1
23372.0,166,32.42,1
23377.0,167,32.62,1
23382.0,168,32.81,1
23388.5,167,32.62,0
23388.5,166,32.42,0
23388.5,165,32.23,0
23388.5,164,32.03,0
23388.5,163,31.84,0
23388.5,162,31.64,0
23388.5,161,31.45,0
23388.5,160,31.25,0
23406.0,161,31.45,1
23411.0,162,31.64,1
23416.0,163,31.84,1
23419.0,162,31.64,0
23419.0,161,31.45,0
23419.0,160,31.25,0
23419.0,159,31.05,0
23419.0,158,30.86,0
23419.0,157,30.66,0
23419.0,156,30.47,0
23419.0,155,30.27,0
23421.0,156,30.47,1
23431.0,157,30.66,1
23436.0,158,30.86,1
23438.0,159,31.05,1
23441.0,160,31.25,1
23443.0,161,31.45,1
23446.0,162,31.64,1
23448.0,163,31.84,1
23451.0,162,31.64,0
23451.0,161,31.45,0
23451.0,160,31.25,0
23451.0,159,31.05,0
23451.0,158,30.86,0
23451.0,157,30.66,0
23451.0,156,30.47,0
23451.0,155,30.27,0
23453.0,156,30.47,1
23463.0,157,30.66,1
23468.0,158,30.86,1
23473.0,159,31.05,1
23478.0,160,31.25,1
23483.0,159,31.05,0
23483.0,158,30.86,0
23483.0,157,30.66,0
23483.0,156,30.47,0
23483.0,155,30.27,0
23483.0,154,30.08,0
23483.0,153,29.88,0
23483.0,152,29.69,0
23530.5,151,29.49,0
23530.5,150,29.30,0
23530.5,149,29.10,0
23530.5,148,28.91,0
23530.5,147,28.71,0
23530.5,146,28.52,0
23530.5,145,28.32,0
23530.5,144,28.12,0
23547.0,143,27.93,0
23547.0,142,27.73,0
23547.0,141,27.54,0
23547.0,140,27.34,0
23547.0,139,27.15,0
23547.0,138,26.95,0
23547.0,137,26.76,0
23547.0,136,26.56,0
23566.0,137,26.76,1
23571.0,138,26.95,1
23576.0,139,27.15,1
23581.0,140,27.34,1
23586.0,141,27.54,1
23587.0,140,27.34,0
23587.0,139,27.15,0
23587.0,138,26.95,0
23587.0,137,26.76,0
23587.0,136,26.56,0
23587.0,135,26.37,0
23587.0,134,26.17,0
23587.0,133,25.98,0
23591.0,134,26.17,1
23598.0,135,26.37,1
23601.0,136,26.56,1
23603.0,137,26.76,1
23606.0,138,26.95,1
23608.0,139,27.15,1
23613.0,140,27.34,1
23616.0,139,27.15,0
23616.0,138,26.95,0
23616.0,137,26.76,0
23616.0,136,26.56,0
23616.0,135,26.37,0
23616.0,134,26.17,0
23616.0,133,25.98,0
23616.0,132,25.78,0
23623.0,133,25.98,1
23628.0,134,26.17,1
23630.5,135,26.37,1
23633.0,136,26.56,1
23635.5,137,26.76,1
23638.0,138,26.95,1
23640.5,139,27.15,1
23645.5,140,27.34,1
23650.5,139,27.15,0
23650.5,138,26.95,0
23650.5,137,26.76,0
23650.5,136,26.56,0
23650.5,135,26.37,0
23650.5,134,26.17,0
23650.5,133,25.98,0
23650.5,132,25.78,0
23655.5,133,25.98,1
23660.5,134,26.17,1
23665.5,135,26.37,1
23670.5,136,26.56,1
23675.0,135,26.37,0
23675.0,134,26.17,0
23675.0,133,25.98,0
23675.0,132,25.78,0
23675.0,131,25.59,0
23675.0,130,25.39,0
23675.0,129,25.20,0
23675.0,128,25.00,0
23695.0,129,25.20,1
23700.0,130,25.39,1
23705.0,131,25.59,1
23707.0,130,25.39,0
23707.0,129,25.20,0
23707.0,128,25.00,0
23707.0,127,24.80,0
23707.0,126,24.61,0
23707.0,125,24.41,0
23707.0,124,24.22,0
23707.0,123,24.02,0
23710.0,124,24.22,1
23720.0,125,24.41,1
23725.0,126,24.61,1
23730.0,127,24.80,1
23735.0,128,25.00,1
23740.0,129,25.20,1
23745.0,130,25.39,1
23750.0,131,25.59,1
23755.0,132,25.78,1
23758.0,133,25.98,1
23760.0,134,26.17,1
23763.0,135,26.37,1
23765.0,136,26.56,1
23768.0,137,26.76,1
23770.0,138,26.95,1
23773.0,139,27.15,1
23775.0,140,27.34,1
23783.0,141,27.54,1
23785.0,140,27.34,0
23785.0,139,27.15,0
23785.0,138,26.95,0
23785.0,137,26.76,0
23785.0,136,26.56,0
23785.0,135,26.37,0
23785.0,134,26.17,0
23785.0,133,25.98,0
23788.0,134,26.17,1
23790.0,135,26.37,1
23793.0,136,26.56,1
23795.0,137,26.76,1
23798.0,138,26.95,1
23800.0,139,27.15,1
23805.0,140,27.34,1
23810.0,141,27.54,1
23815.0,142,27.73,1
23820.0,143,27.93,1
23825.0,144,28.12,1
23835.0,143,27.93,0
23835.0,142,27.73,0
23835.0,141,27.54,0
23835.0,140,27.34,0
23835.0,139,27.15,0
23835.0,138,26.95,0
23835.0,137,26.76,0
23835.0,136,26.56,0
23867.0,135,26.37,0
23867.0,134,26.17,0
23867.0,133,25.98,0
23867.0,132,25.78,0
23867.0,131,25.59,0
23867.0,130,25.39,0
23867.0,129,25.20,0
23867.0,128,25.00,0
23886.0,129,25.20,1
23891.0,130,25.39,1
23896.0,131,25.59,1
23901.0,132,25.78,1
23906.0,133,25.98,1
23911.0,134,26.17,1
23916.0,135,26.37,1
23918.0,136,26.56,1
23921.0,137,26.76,1
23923.0,138,26.95,1
23928.0,139,27.15,1
23932.5,138,26.95,0
23932.5,137,26.76,0
23932.5,136,26.56,0
23932.5,135,26.37,0
23932.5,134,26.17,0
23932.5,133,25.98,0
23932.5,132,25.78,0
23932.5,131,25.59,0
23933.0,132,25.78,1
23943.0,133,25.98,1
23948.0,134,26.17,1
23953.0,135,26.37,1
23958.0,136,26.56,1
23963.0,137,26.76,1
23963.0,136,26.56,0
23963.0,135,26.37,0
23963.0,134,26.17,0
23963.0,133,25.98,0
23963.0,132,25.78,0
23963.0,131,25.59,0
23963.0,130,25.39,0
23963.0,129,25.20,0
23968.0,130,25.39,1
23973.0,131,25.59,1
23978.0,132,25.78,1
23983.0,131,25.59,0
23983.0,130,25.39,0
23983.0,129,25.20,0
23983.0,128,25.00,0
23983.0,127,24.80,0
23983.0,126,24.61,0
23983.0,125,24.41,0
23983.0,124,24.22,0
23988.0,125,24.41,1
23993.0,126,24.61,1
23998.0,127,24.80,1
24003.0,128,25.00,1
24014.0,129,25.20,1
24019.0,130,25.39,1
24024.0,131,25.59,1
24029.0,132,25.78,1
24034.0,133,25.98,1
24039.0,134,26.17,1
24044.0,135,26.37,1
24049.0,136,26.56,1
24062.0,135,26.37,0
24062.0,134,26.17,0
24062.0,133,25.98,0
24062.0,132,25.78,0
24062.0,131,25.59,0
24062.0,130,25.39,0
24062.0,129,25.20,0
24062.0,128,25.00,0
24078.0,129,25.20,1
24083.0,130,25.39,1
24088.0,131,25.59,1
24093.0,132,25.78,1
24098.0,131,25.59,0
24098.0,130,25.39,0
24098.0,129,25.20,0
24098.0,128,25.00,0
24098.0,127,24.80,0
24098.0,126,24.61,0
24098.0,125,24.41,0
24098.0,124,24.22,0
24103.0,125,24.41,1
24108.0,126,24.61,1
24110.0,127,24.80,1
24113.0,128,25.00,1
24115.0,129,25.20,1
24118.0,130,25.39,1
24120.0,131,25.59,1
24125.0,132,25.78,1
24130.0,133,25.98,1
24131.0,132,25.78,0
24131.0,131,25.59,0
24131.0,130,25.39,0
24131.0,129,25.20,0
24131.0,128,25.00,0
24131.0,127,24.80,0
24131.0,126,24.61,0
24131.0,125,24.41,0
24135.0,126,24.61,1
24145.0,127,24.80,1
24150.0,128,25.00,1
24155.0,129,25.20,1
24160.0,130,25.39,1
24165.0,131,25.59,1
24170.0,132,25.78,1
24174.0,133,25.98,1
24175.0,132,25.78,0
24175.0,131,25.59,0
24175.0,130,25.39,0
24175.0,129,25.20,0
24175.0,128,25.00,0
24175.0,127,24.80,0
24175.0,126,24.61,0
24175.0,125,24.41,0
24179.0,126,24.61,1
24180.0,127,24.80,1
24184.0,128,25.00,1
24185.0,129,25.20,1
24189.0,130,25.39,1
24190.0,131,25.59,1
24194.0,130,25.39,0
24194.0,129,25.20,0
24194.0,128,25.00,0
24194.0,127,24.80,0
24194.0,126,24.61,0
24194.0,125,24.41,0
24194.0,124,24.22,0
24194.0,123,24.02,0
24195.0,124,24.22,1
24199.0,125,24.41,1
24204.0,126,24.61,1
24209.0,127,24.80,1
24210.0,128,25.00,1
24214.0,129,25.20,1
24215.0,130,25.39,1
24220.0,131,25.59,1
24225.0,132,25.78,1
24230.0,133,25.98,1
24235.0,134,26.17,1
24240.0,135,26.37,1
24245.0,136,26.56,1
24251.0,135,26.37,0
24251.0,134,26.17,0
24251.0,133,25.98,0
24251.0,132,25.78,0
24251.0,131,25.59,0
24251.0,130,25.39,0
24251.0,129,25.20,0
24251.0,128,25.00,0
24283.0,127,24.80,0
24283.0,126,24.61,0
24283.0,125,24.41,0
24283.0,124,24.22,0
24283.0,123,24.02,0
24283.0,122,23.83,0
24283.0,121,23.63,0
24283.0,120,23.44,0
24334.0,121,23.63,1
24339.0,122,23.83,1
24344.0,123,24.02,1
24349.0,124,24.22,1
24354.0,125,24.41,1
24359.0,126,24.61,1
24364.0,127,24.80,1
24366.0,128,25.00,1
24369.0,129,25.20,1
24371.0,130,25.39,1
24376.0,131,25.59,1
24381.0,132,25.78,1
24386.0,133,25.98,1
24391.0,134,26.17,1
24396.0,135,26.37,1
24401.0,136,26.56,1
24411.0,135,26.37,0
24411.0,134,26.17,0
24411.0,133,25.98,0
24411.0,132,25.78,0
24411.0,131,25.59,0
24411.0,130,25.39,0
24411.0,129,25.20,0
24411.0,128,25.00,0
24430.0,129,25.20,1
24435.0,130,25.39,1
24440.0,131,25.59,1
24443.0,130,25.39,0
24443.0,129,25.20,0
24443.0,128,25.00,0
24443.0,127,24.80,0
24443.0,126,24.61,0
24443.0,125,24.41,0
24443.0,124,24.22,0
24443.0,123,24.02,0
24445.0,124,24.22,1
24455.0,125,24.41,1
24460.0,126,24.61,1
24465.0,127,24.80,1
24470.0,128,25.00,1
24475.0,129,25.20,1
24475.5,128,25.00,0
24475.5,127,24.80,0
24475.5,126,24.61,0
24475.5,125,24.41,0
24475.5,124,24.22,0
24475.5,123,24.02,0
24475.5,122,23.83,0
24475.5,121,23.63,0
24480.0,122,23.83,1
24485.0,123,24.02,1
24490.0,124,24.22,1
24500.0,125,24.41,1
24505.0,126,24.61,1
24510.0,127,24.80,1
24515.0,128,25.00,1
24540.0,127,24.80,0
24540.0,126,24.61,0
24540.0,125,24.41,0
24540.0,124,24.22,0
24540.0,123,24.02,0
24540.0,122,23.83,0
24540.0,121,23.63,0
24540.0,120,23.44,0
24559.0,121,23.63,1
24564.0,122,23.83,1
24569.0,123,24.02,1
24574.0,124,24.22,1
24579.0,125,24.41,1
24584.0,126,24.61,1
24589.0,127,24.80,1
24591.5,128,25.00,1
24594.0,127,24.80,0
24594.0,126,24.61,0
24594.0,125,24.41,0
24594.0,124,24.22,0
24594.0,123,24.02,0
